userId,movieId,rating,title,genres,avg_rating,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_list
11034,2959,4.0,Fight Club (1999),Action|Crime|Drama|Thriller,4.4361702127659575,47,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Action|Crime|Drama|Thriller
43446,2918,5.0,Ferris Bueller's Day Off (1986),Comedy,3.9558823529411766,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
81447,6867,4.0,"Station Agent, The (2003)",Comedy|Drama,4.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
77644,53125,3.0,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,3.4,10,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Action|Adventure|Comedy|Fantasy
27211,304,3.0,Roommates (1995),Comedy|Drama,3.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
133642,293,3.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.111111111111111,36,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Action|Crime|Drama|Thriller
44377,2616,2.0,Dick Tracy (1990),Action|Crime,2.6666666666666665,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Action|Crime
38585,2912,2.0,"Limey, The (1999)",Crime|Drama|Thriller,3.5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Crime|Drama|Thriller
174324,4011,4.5,Snatch (2000),Comedy|Crime|Thriller,4.0,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Comedy|Crime|Thriller
126126,2300,3.0,"Producers, The (1968)",Comedy,4.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
97532,380,4.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.5166666666666666,30,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Action|Adventure|Comedy|Romance|Thriller
116939,33750,4.0,Innocent Voices (Voces inocentes) (2004),Drama|War,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Drama|War
110969,276,3.0,Milk Money (1994),Comedy|Romance,2.4166666666666665,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
179198,265460,3.5,The Black Phone (2022),Horror,3.75,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror
159683,2336,4.0,Elizabeth (1998),Drama,4.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
136699,63082,4.0,Slumdog Millionaire (2008),Crime|Drama|Romance,3.8846153846153846,13,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Crime|Drama|Romance
133832,81834,5.0,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,3.9285714285714284,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Action|Adventure|Fantasy|IMAX
81466,116161,3.5,Foxcatcher (2014),Drama,3.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
32862,318,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,4.358208955223881,67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime|Drama
31570,32598,3.5,Fever Pitch (2005),Comedy|Romance,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
113421,111617,5.0,Blended (2014),Comedy,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
112610,5009,3.5,Ali (2001),Drama,2.5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
112441,1265,5.0,Groundhog Day (1993),Comedy|Fantasy|Romance,3.7758620689655173,29,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Comedy|Fantasy|Romance
106151,1433,3.0,The Machine (1994),Horror|Sci-Fi|Thriller,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Horror|Sci-Fi|Thriller
13580,112,3.5,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,3.5,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Action|Adventure|Comedy|Crime
141602,7206,5.0,Mon Oncle (My Uncle) (1958),Comedy,4.75,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
55575,1674,4.0,Witness (1985),Drama|Romance|Thriller,4.285714285714286,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Drama|Romance|Thriller
16490,8961,2.0,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,3.8214285714285716,28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Action|Adventure|Animation|Children|Comedy
64349,49272,4.5,Casino Royale (2006),Action|Adventure|Thriller,3.8125,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action|Adventure|Thriller
87861,266,4.5,Legends of the Fall (1994),Drama|Romance|War|Western,3.6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,Drama|Romance|War|Western
98992,150,3.0,Apollo 13 (1995),Adventure|Drama|IMAX,3.734375,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Adventure|Drama|IMAX
79716,8961,5.0,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,3.8214285714285716,28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Action|Adventure|Animation|Children|Comedy
59253,527,5.0,Schindler's List (1993),Drama|War,4.2023809523809526,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Drama|War
158911,1198,4.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,3.9523809523809526,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action|Adventure
95773,82459,2.0,True Grit (2010),Western,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Western
122854,1859,4.0,Taste of Cherry (Ta'm e guilass) (1997),Drama,3.8333333333333335,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
159106,55995,5.0,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,4.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Action|Adventure|Animation|Fantasy|IMAX
43206,5459,4.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,3.375,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Comedy|Sci-Fi
86909,63992,2.0,Twilight (2008),Drama|Fantasy|Romance|Thriller,1.75,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Drama|Fantasy|Romance|Thriller
72081,134130,4.5,The Martian (2015),Adventure|Drama|Sci-Fi,4.041666666666667,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Adventure|Drama|Sci-Fi
166276,213,4.0,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,4.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
155974,208703,4.5,1917 (2019),Drama|War,3.8333333333333335,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Drama|War
109977,99114,5.0,Django Unchained (2012),Action|Drama|Western,4.333333333333333,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Action|Drama|Western
177239,153,4.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,2.769230769230769,26,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Action|Adventure|Comedy|Crime
11762,2502,4.5,Office Space (1999),Comedy|Crime,3.840909090909091,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy|Crime
101658,1221,4.0,"Godfather: Part II, The (1974)",Crime|Drama,3.803030303030303,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime|Drama
131559,149504,1.0,Akko's Secret (2012),Comedy|Fantasy|Romance,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Comedy|Fantasy|Romance
152700,1259,4.5,Stand by Me (1986),Adventure|Drama,4.366666666666666,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Adventure|Drama
165916,674,4.0,Barbarella (1968),Adventure|Comedy|Sci-Fi,4.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Adventure|Comedy|Sci-Fi
25380,4995,3.5,"Beautiful Mind, A (2001)",Drama|Romance,3.739130434782609,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
104706,120799,4.5,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,3.25,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action|Adventure|Sci-Fi|Thriller
162521,80969,3.5,Never Let Me Go (2010),Drama|Romance|Sci-Fi,3.875,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Drama|Romance|Sci-Fi
48943,85414,4.0,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,3.607142857142857,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Action|Drama|Mystery|Sci-Fi|Thriller
86111,44555,5.0,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,4.75,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Drama|Romance|Thriller
68754,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,4.083333333333333,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Animation|Drama|War
28,72011,4.5,Up in the Air (2009),Drama|Romance,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
127250,2,3.5,Jumanji (1995),Adventure|Children|Fantasy,3.2142857142857144,21,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Adventure|Children|Fantasy
161119,254614,3.5,Val (2021),Documentary,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary
115857,3255,3.0,"League of Their Own, A (1992)",Comedy|Drama,3.0833333333333335,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
23268,413,1.0,Airheads (1994),Comedy,2.7857142857142856,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
131933,2005,1.0,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,3.3,10,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Action|Adventure|Children|Comedy|Fantasy
109263,175593,3.5,Mike Birbiglia: Thank God for Jokes (2017),Comedy,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
159727,334,5.0,Vanya on 42nd Street (1994),Drama,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
168426,45208,1.0,RV (2006),Adventure|Children|Comedy,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure|Children|Comedy
54775,68954,4.0,Up (2009),Adventure|Animation|Children|Drama,4.0,24,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Adventure|Animation|Children|Drama
148324,1600,4.0,She's So Lovely (1997),Drama|Romance,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
198240,2546,3.0,"Deep End of the Ocean, The (1999)",Drama,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
89218,7395,3.5,Cheaper by the Dozen (1950),Comedy|Drama,3.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
69945,2108,4.0,L.A. Story (1991),Comedy|Romance,4.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
194800,165101,4.0,Inferno (2016),Mystery|Thriller,2.6666666666666665,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Mystery|Thriller
103188,4366,2.5,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,3.0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Adventure|Animation|Children|Fantasy
128508,432,2.0,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.78125,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Adventure|Comedy|Western
20935,592,4.0,Batman (1989),Action|Crime|Thriller,3.5925925925925926,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Action|Crime|Thriller
69607,780,2.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.338235294117647,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action|Adventure|Sci-Fi|Thriller
106031,420,1.0,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,3.0,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Action|Comedy|Crime|Thriller
101946,3504,4.0,Network (1976),Comedy|Drama,4.1875,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
36986,539,1.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.5833333333333335,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Comedy|Drama|Romance
102307,1747,2.0,Wag the Dog (1997),Comedy,3.0714285714285716,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
6669,169906,4.5,The Night Of (2016),Crime|Drama,4.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime|Drama
98141,2858,3.5,American Beauty (1999),Drama|Romance,4.071428571428571,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
39626,2997,3.5,Being John Malkovich (1999),Comedy|Drama|Fantasy,4.1,20,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Comedy|Drama|Fantasy
165961,1374,5.0,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,3.8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action|Adventure|Sci-Fi|Thriller
150810,214955,4.0,Better Days (2019),Drama,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
52730,54732,3.5,Balls of Fury (2007),Comedy,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
51659,3062,4.0,"Longest Day, The (1962)",Action|Drama|War,4.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Action|Drama|War
144776,1270,3.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi,3.735294117647059,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Adventure|Comedy|Sci-Fi
32519,104841,4.0,Gravity (2013),Action|Sci-Fi|IMAX,3.75,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Sci-Fi|IMAX
90433,2959,3.5,Fight Club (1999),Action|Crime|Drama|Thriller,4.4361702127659575,47,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Action|Crime|Drama|Thriller
75308,6785,3.5,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,3.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,Comedy|Musical|Romance|Western
169201,3211,2.5,"Cry in the Dark, A (1988)",Drama,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
70520,88163,3.5,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,4.5,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Comedy|Drama|Romance
149551,593,2.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.163461538461538,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Crime|Horror|Thriller
149737,89,3.0,Nick of Time (1995),Action|Thriller,2.6666666666666665,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action|Thriller
111162,597,5.0,Pretty Woman (1990),Comedy|Romance,3.357142857142857,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
142265,96737,3.5,Dredd (2012),Action|Sci-Fi,4.083333333333333,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Sci-Fi
112755,80166,2.5,"Switch, The (2010)",Comedy|Romance,2.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
162554,89492,3.5,Moneyball (2011),Drama,3.5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
143337,135436,3.0,The Secret Life of Pets (2016),Animation|Comedy,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Animation|Comedy
6145,51662,4.0,300 (2007),Action|Fantasy|War|IMAX,3.5625,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Action|Fantasy|War|IMAX
66933,59369,4.0,Taken (2008),Action|Crime|Drama|Thriller,3.75,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Action|Crime|Drama|Thriller
36370,50442,3.5,Alpha Dog (2007),Crime|Drama,3.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime|Drama
145495,1219,5.0,Psycho (1960),Crime|Horror,3.933333333333333,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Crime|Horror
116179,3784,4.0,"Kid, The (2000)",Comedy|Fantasy,2.8333333333333335,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy|Fantasy
105012,95,3.0,Broken Arrow (1996),Action|Adventure|Thriller,2.9411764705882355,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action|Adventure|Thriller
110804,1721,3.0,Titanic (1997),Drama|Romance,3.3225806451612905,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
4144,1488,4.0,"Devil's Own, The (1997)",Action|Drama|Thriller,4.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Action|Drama|Thriller
42292,342,3.0,Muriel's Wedding (1994),Comedy,3.727272727272727,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
122730,6548,4.0,Bad Boys II (2003),Action|Comedy|Crime|Thriller,3.7,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Action|Comedy|Crime|Thriller
188936,59725,2.5,Sex and the City (2008),Comedy|Romance,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
67760,2987,2.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,3.9,15,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
165526,39,4.0,Clueless (1995),Comedy|Romance,3.857142857142857,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
3060,48774,5.0,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,3.9583333333333335,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Action|Adventure|Drama|Sci-Fi|Thriller
138525,162,4.0,Crumb (1994),Documentary,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary
68776,54686,1.0,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Action|Adventure|Fantasy|War
60239,7381,2.0,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,3.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Action|Comedy|Crime
129180,33493,4.0,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,3.275,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Adventure|Sci-Fi
165192,6711,4.5,Lost in Translation (2003),Comedy|Drama|Romance,3.8125,24,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Comedy|Drama|Romance
27202,74851,2.5,From Paris with Love (2010),Action|Crime,2.25,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Action|Crime
184166,2381,0.5,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,1.0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy|Crime
19711,2671,4.0,Notting Hill (1999),Comedy|Romance,2.966666666666667,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
190638,1080,3.0,Monty Python's Life of Brian (1979),Comedy,3.857142857142857,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
83795,1258,4.0,"Shining, The (1980)",Horror,4.166666666666667,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror
161100,1243,4.5,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,4.25,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy|Drama
117119,7143,4.0,"Last Samurai, The (2003)",Action|Adventure|Drama|War,3.7083333333333335,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Action|Adventure|Drama|War
44139,2858,5.0,American Beauty (1999),Drama|Romance,4.071428571428571,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama|Romance
89841,333,4.5,Tommy Boy (1995),Comedy,3.4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
91022,45499,5.0,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,3.3125,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action|Sci-Fi|Thriller
134664,6959,4.5,Timeline (2003),Action|Adventure|Sci-Fi,4.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Adventure|Sci-Fi
106515,708,3.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,2.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy|Romance
51289,3203,4.0,Dead Calm (1989),Thriller,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller
190536,6936,3.5,Elf (2003),Children|Comedy|Fantasy,3.1666666666666665,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Children|Comedy|Fantasy
129541,45672,5.0,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,3.4,5,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Adventure|Comedy|Drama|Fantasy|Romance
67072,175937,3.0,The Structure of Crystals (1969),Drama,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama
74885,97304,3.5,Argo (2012),Drama|Thriller,3.5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Drama|Thriller
9660,79132,4.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.219512195121951,41,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
41118,106920,0.5,Her (2013),Drama|Romance|Sci-Fi,3.409090909090909,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Drama|Romance|Sci-Fi
180503,135141,2.5,Allegiant: Part 1 (2016),Adventure|Sci-Fi,2.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Adventure|Sci-Fi
133575,3088,4.0,Harvey (1950),Comedy|Fantasy,4.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy|Fantasy
68568,317,4.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,3.0,12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Comedy|Drama|Fantasy
163253,58293,2.0,"10,000 BC (2008)",Adventure|Romance|Thriller,2.1666666666666665,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Adventure|Romance|Thriller
153411,4226,5.0,Memento (2000),Mystery|Thriller,4.129032258064516,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Mystery|Thriller
167896,94864,4.0,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,3.9444444444444446,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Action|Horror|Sci-Fi|IMAX
90036,924,2.5,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,4.0576923076923075,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Adventure|Drama|Sci-Fi
34644,1682,4.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,3.6206896551724137,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Comedy|Drama|Sci-Fi
81376,474,3.0,In the Line of Fire (1993),Action|Thriller,3.6470588235294117,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action|Thriller
73151,8965,4.5,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,2.75,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Adventure|Animation|Children|Fantasy|IMAX
91351,1345,3.0,Carrie (1976),Drama|Fantasy|Horror|Thriller,3.2,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,Drama|Fantasy|Horror|Thriller
166363,2762,5.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,4.145161290322581,31,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Drama|Horror|Mystery
6877,3948,4.0,Meet the Parents (2000),Comedy,3.5,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
180120,2804,3.0,"Christmas Story, A (1983)",Children|Comedy,3.764705882352941,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Children|Comedy
69329,3593,2.0,Battlefield Earth (2000),Action|Sci-Fi,1.3333333333333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Sci-Fi
120229,72998,3.5,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,3.825,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Action|Adventure|Sci-Fi|IMAX
20110,5804,2.5,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,2.5,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Children|Comedy|Fantasy|Romance
