userId,movieId,rating,timestamp
148977,7154,3.0,1201433708
156429,1,3.0,1459467067
191372,1201,3.0,1644124711
92084,6754,5.0,1089323400
23455,1207,5.0,1194395384
13694,362,3.0,846256823
136879,2571,3.0,946692383
56791,86332,5.0,1432346656
14498,139644,4.0,1461155371
102135,132446,3.0,1451356407
73948,3763,4.0,962203163
78615,2352,3.5,1337174253
165466,2498,1.0,1103735183
15130,337,1.5,1661590925
164360,3972,3.5,1141857446
52825,19,2.0,1151048161
131704,34405,4.0,1660615050
25806,2268,5.0,953764975
6710,3255,3.0,1031061203
199744,480,1.5,1242831145
41838,1954,3.0,1215523848
195510,153468,3.5,1518984107
45844,1515,1.0,891432149
18698,101864,3.5,1570996240
78205,26144,3.5,1230958738
139202,829,3.0,864420830
135536,112183,5.0,1452013040
122724,195159,3.0,1677155442
129830,197663,1.5,1556362535
144502,34,2.0,980636452
90947,7034,4.0,1120934047
105853,4855,3.0,1352736241
47511,4821,2.0,1107438649
110414,2890,4.0,963762842
41618,3072,3.0,968366012
19775,2239,4.0,956601815
841,1136,5.0,848612980
120445,188375,1.0,1526157640
141901,2134,3.0,1279951842
150721,86332,3.5,1549025143
123703,45382,3.5,1179152472
157717,63859,3.5,1520298106
81556,34405,4.5,1205778720
161895,934,3.0,948340105
3136,527,5.0,1342998545
173319,3185,4.0,977806488
46997,6365,1.5,1653523453
98575,748,4.0,974605084
68928,2918,1.5,1489997628
171379,2329,4.5,1264371271
100311,110553,3.0,1589130537
193141,85,2.0,955980551
136078,6350,5.0,1112199223
87701,143347,3.0,1587308641
187937,52281,4.0,1526441214
178398,1805,5.0,994389152
118143,593,3.5,1550360312
25182,6732,5.0,1607903741
123163,73290,3.5,1527337817
72965,2355,4.0,1541906299
74270,1265,4.0,968641729
151941,6879,4.0,1586123976
74758,6548,3.0,1660311002
197231,1732,3.5,1470239762
114313,132954,4.5,1493848964
46273,204,0.5,1445068101
1419,1208,2.5,1622837684
89411,2716,3.5,1569798160
50594,74458,4.0,1338050936
5085,4349,5.0,991451923
191312,26000,5.0,1507260080
23933,552,5.0,1532296807
41100,2762,3.0,1465355779
35628,3018,4.0,978420524
182003,6942,4.0,1579049602
89166,119145,4.0,1587132326
27878,8798,4.0,1167261892
176735,588,5.0,1581716441
30622,593,4.5,1380626460
63758,5283,4.5,1218405107
97419,152077,2.0,1623714413
99375,54001,2.5,1451246119
58800,118696,5.0,1493395383
8307,1330,3.5,1504234521
26811,47,4.5,1496467814
64515,480,2.0,1439862492
43639,166291,4.5,1644151833
1839,223,3.5,1112157207
77808,2997,4.0,1204008022
36043,1517,3.0,1112405466
164337,5989,4.0,1063500523
65902,3275,4.0,1231978573
170483,2313,4.0,1184337455
19823,54001,4.5,1401224479
132521,2542,4.5,1105910054
117242,31410,4.5,1471555141
56933,8464,2.5,1548538994
167726,1459,2.0,952810357
25911,62,1.0,1157744212
44465,69122,3.0,1310270333
57426,8969,1.0,1238573175
185342,3386,4.5,1283225881
136099,377,0.5,1652203889
200834,4979,3.0,1304011061
2194,1704,3.0,1249926406
137607,273,4.0,903853379
129858,4720,5.0,1464787428
98369,362,4.0,833165613
169457,79132,4.0,1450389420
148699,156609,3.0,1586554683
164397,2193,3.0,963746835
75772,2387,2.5,1472481178
103925,89774,2.5,1330723797
92948,4973,3.5,1284841869
152929,1953,3.5,1114380725
118187,76093,5.0,1502911543
35041,919,4.0,1116598091
150193,93840,5.0,1473544341
57590,179817,4.0,1609424868
96726,1136,5.0,867211309
76010,68157,4.0,1261445846
117049,4501,3.5,1385364849
41086,8641,2.0,1459277422
200767,8985,2.5,1184953701
99265,4661,3.0,1130892266
105340,551,4.0,1081229305
78830,1307,4.0,1022287482
197176,80549,3.5,1696649354
101373,595,3.5,1145305367
78634,2374,4.0,945481409
40904,3578,4.5,1444007185
3153,1580,4.0,974789643
139380,175,0.5,1317656073
21003,118696,4.0,1597187938
14380,94959,5.0,1586538668
133295,921,4.0,946333934
161697,337,2.5,1668909349
3503,4641,4.5,1065841202
163288,3608,4.0,978579042
62511,2469,5.0,918634222
156614,2890,4.5,1293257432
111925,3948,4.0,1024521124
199179,1617,3.5,1687687919
175634,7325,3.0,1130153439
179324,5568,4.0,1393037251
26366,4022,4.5,1591988189
82276,2193,4.0,980817960
34665,52975,0.5,1608403846
38783,7451,4.0,1593885106
141557,116977,2.0,1695047579
177334,858,5.0,852373065
115285,608,4.0,850730529
187904,4878,4.0,1342466081
50570,1197,2.5,1481060476
143842,8984,3.0,1238442963
71727,3147,4.0,1553440269
43639,27193,2.5,1454551832
138173,6378,4.0,1448075626
1298,3079,4.0,1134328558
52610,3039,3.5,1103165622
67819,76293,5.0,1604334852
97077,8860,3.0,1231849229
106555,97752,5.0,1652200873
27947,247,3.0,945964653
33946,3793,4.0,1118161488
178454,2641,4.0,1038067463
29135,149406,3.5,1506875787
26291,1101,2.0,1130490880
132527,53894,4.0,1226342664
41456,3755,2.0,979067202
109642,628,4.0,954911910
110760,2575,5.0,1262120865
31693,122918,1.0,1577931027
139232,1950,5.0,1047697415
192994,292,2.0,1072778745
127437,1036,2.5,1152260018
133364,132584,3.0,1567123811
187855,7438,4.5,1204763344
34897,26,3.0,850668639
131964,39,3.0,835175125
36831,1060,3.0,995059454
12380,2717,3.0,1012719413
13179,7387,5.0,1535171017
125164,78499,3.5,1497385800
129279,3100,4.0,997293708
147693,3167,3.0,946624137
198377,3785,2.5,1546150956
157337,2504,4.0,960878691
173892,5218,2.0,1531573576
8812,2502,3.5,1435144307
91280,90531,3.0,1445982908
152744,318,3.0,1112531398
83573,161,5.0,830105721
183224,71264,2.0,1268153087
75230,2959,4.0,1177255597
106223,64575,4.0,1284556995
42317,141946,3.5,1639646344
120271,103249,3.0,1565994593
78823,1249,4.5,1060894246
94545,1965,2.5,1616334890
72059,364,5.0,1417221943
188190,2502,3.5,1136844783
79613,1,2.0,1431619448
33000,4241,3.0,1428200694
148193,204,2.0,834236081
70418,55820,4.0,1498743764
16234,6711,3.5,1170519548
34,933,3.5,1194741164
101730,80549,4.0,1485122461
51735,2936,4.0,1107531510
91496,2985,5.0,1549626774
175747,1291,5.0,947262158
44185,762,2.5,1285003938
199266,7018,3.0,1447301962
193222,4306,4.0,1111641538
134464,364,3.5,1696116306
74694,7373,1.0,1531711703
124960,132424,3.0,1647123654
107445,1378,2.0,1288178240
188180,1387,3.0,990748999
138619,98491,5.0,1445847903
128403,500,4.0,900943079
199332,33836,2.0,1631910346
160511,48516,4.0,1505595358
26188,51255,3.0,1335244108
196497,379,3.0,1047277936
89013,1022,5.0,846081070
188563,62,4.0,1111904844
37866,459,2.0,943629409
69076,52867,2.5,1536188095
14807,1221,4.0,1209137340
113254,5060,3.0,992895199
93048,109015,4.0,1536113616
194749,3147,3.5,1427060013
57543,1246,5.0,1343390811
125732,2062,3.0,938738376
18981,1704,5.0,1239515925
188179,356,3.5,1062958045
120207,4896,3.5,1499971832
127944,2115,3.5,1113881004
73833,562,4.0,1047182007
32684,688,4.0,828364577
35235,1197,5.0,857304779
17859,1707,2.0,1093056919
108200,3831,4.0,980989155
97227,40414,4.0,1207967917
41484,5505,3.0,1112249415
10764,1917,2.5,1180118245
48004,420,5.0,848974148
44667,165,4.0,835097967
193383,213,5.0,1227663773
30809,71494,0.5,1551670150
23919,2707,4.0,983642986
45523,527,4.0,947453100
30571,112852,5.0,1477184042
33097,79293,3.5,1469934762
130176,163060,5.0,1487171625
58758,109487,5.0,1549725470
165564,381,4.0,839931198
130226,3498,4.0,968349258
12867,198,4.0,849795044
107726,2987,5.0,941456802
63250,136748,3.0,1499019766
69200,72696,4.5,1447629872
186580,6934,2.0,1144778587
136380,149,5.0,1136841139
178256,1198,5.0,1687538388
73311,2699,2.5,1081670798
76539,1249,4.5,1303269059
185127,1719,4.0,955473696
122661,3545,3.5,1514703088
89630,40819,3.0,1640016666
77025,52460,3.0,1177187516
97259,68135,3.5,1545605993
86175,442,4.0,832081130
62817,265,4.0,846535937
177800,2324,3.5,1058031135
51158,3617,2.0,1579369530
19942,837,4.0,865083265
45413,54503,3.5,1493858441
65395,474,4.0,1370685650
156968,106920,0.5,1482017265
125218,24,5.0,941271814
130844,1955,2.0,1142370569
198339,1200,4.0,1649171014
152189,193944,4.0,1552474901
101080,852,5.0,852059417
138084,179135,5.0,1673131440
100705,2642,2.0,961204825
98373,595,3.0,860500389
59021,519,2.0,900893412
81868,6283,4.5,1437361080
98705,587,2.0,1112999844
169769,2421,2.0,1022872476
1328,293,5.0,1069611527
90983,37727,2.0,1597375439
118464,1278,4.0,1110147181
197919,1584,4.0,1558448916
181793,50,5.0,1139973139
114369,1552,4.0,1306733800
99556,2959,5.0,1545425679
183135,51255,4.0,1493324028
131583,1210,4.0,952799828
37451,67087,5.0,1605393752
2577,47,4.0,1416615648
99726,79132,5.0,1475585158
64977,527,5.0,1465785544
26848,2324,4.5,1482002212
36799,7438,4.0,1089867182
176392,61323,4.0,1428354109
265,6287,3.5,1613371147
86039,32,3.5,1225175450
145853,179401,0.5,1692134463
162541,3101,1.5,1110475043
158879,79132,3.5,1437104473
61130,40819,4.0,1488347705
83707,3752,3.0,1620860806
10831,6502,4.0,1504996465
156595,95,4.0,850945003
40265,719,2.0,850465561
22805,1193,4.0,1351239451
16121,2353,3.5,1432530432
105501,122916,3.0,1561405165
109213,34405,3.5,1603676966
56835,90600,4.0,1579768886
128353,597,4.0,846981024
142583,99846,4.0,1392847818
20780,30707,4.0,1627739317
20183,3005,5.0,1694945821
81184,198157,3.5,1570227955
142593,79242,4.5,1471803307
106031,1589,5.0,953354504
192733,2541,3.5,1184639481
119762,19,3.0,834778731
152003,2762,3.0,1468311067
178647,1619,4.0,1332964700
161876,58559,5.0,1670976458
69330,3671,5.0,1264372488
115574,1257,3.0,989354282
78595,58103,5.0,1299276743
92998,48,1.0,847503226
60979,21,4.0,842421746
91309,161,4.0,975213462
79823,4355,5.0,997155695
20905,1968,5.0,989550241
76958,7361,5.0,1179908250
176012,3147,4.0,1140732519
150276,74510,4.0,1427427491
116197,1688,4.0,918510517
34586,7438,4.5,1175972921
168914,42725,4.0,1138414067
135376,5995,5.0,1115279048
166678,292,4.0,847121654
100035,3591,3.5,1151784346
68900,2997,5.0,1238218251
91000,1089,5.0,1009289432
157004,51412,3.5,1434194492
138959,143355,2.5,1520479410
2258,63082,3.5,1377713784
139690,117529,4.5,1545642320
68900,5952,5.0,1238218240
173806,1258,4.0,1508170907
37990,1066,4.0,945460451
189993,836,2.0,1565538280
54907,4571,4.0,1008889293
99170,1573,4.0,942613464
57962,153,3.0,844695734
104149,293,4.0,1143175045
4720,103249,0.5,1651452137
166845,4609,3.0,1438096274
39912,2859,5.0,1643713895
84879,104218,4.0,1432237947
136261,1278,4.0,976933973
84960,2762,4.5,1241712528
187584,5169,3.0,1135211058
41096,8528,5.0,1333134605
171631,2532,1.0,999981686
68074,89745,2.0,1526211165
140823,539,4.0,1030371857
184916,1299,4.5,1541212738
52352,86,3.0,1135500709
14425,113029,1.0,1587905839
187347,1696,4.5,1650577860
92088,177939,4.5,1696354277
71368,4700,3.0,1597414523
134709,6377,5.0,1539978743
125474,1275,4.0,1111349305
117845,114838,3.5,1472889451
16870,277,3.0,1121344524
24261,115617,4.5,1644338330
131675,95558,3.0,1589509097
142194,7235,3.5,1523218288
29734,79139,4.0,1621048061
162055,71379,3.5,1263983385
31530,6197,3.5,1653818868
187073,3841,3.5,1555190544
67144,5956,2.0,1473645557
26238,7137,4.0,1145016651
91078,1296,4.0,1050499463
196136,4306,4.0,1011477453
66317,4973,5.0,1068096391
193712,97938,2.5,1552019897
154644,69481,2.5,1501108331
45791,176801,5.0,1694295442
144180,1358,4.0,1493339585
35404,556,3.0,963953111
100538,111659,3.0,1493564554
120216,1464,3.0,945532152
88053,110,3.0,1182599198
64755,300,4.0,883383570
142578,94959,3.5,1449863022
82329,527,4.5,1152743179
104311,1283,4.0,1618639517
124384,122896,5.0,1591541355
170443,201773,0.5,1586651520
88310,6365,3.5,1679518465
165204,30793,4.0,1262666803
49648,2433,3.0,943021186
192669,3033,4.5,1097544970
198471,2022,4.0,1642806473
124217,70994,3.0,1262734193
167782,8665,4.5,1503009461
20951,32,4.0,848484329
156668,34162,4.0,1592994958
144643,1952,4.5,1155458582
149703,8360,4.0,1631471071
116351,31696,3.0,1112933421
139813,4990,2.5,1332909737
126330,61024,3.5,1641702140
68445,91500,3.5,1341140982
159288,4011,2.5,1069975965
35638,1036,3.0,850079488
9855,2987,3.0,1183858721
50523,466,3.0,1069023019
5718,5642,4.5,1115682294
109606,246,3.5,1337446191
133885,3168,5.0,1534687952
126908,3034,3.5,1058553446
8166,3868,4.0,1097975119
89918,6377,3.5,1524203298
66242,112171,3.5,1653764436
144023,87306,2.5,1574995033
64756,818,1.0,952142157
130674,183011,4.0,1631946460
104201,353,4.0,1068097017
89009,2502,4.0,1190879923
52509,1027,3.0,842500254
71100,527,4.0,875155965
3240,2764,2.0,959347423
97910,4993,4.0,1216352818
124648,5604,0.5,1489499248
59471,1240,4.0,1092996560
13495,59315,5.0,1652062537
26414,356,5.0,1179241959
5029,8814,3.5,1500228797
36248,81834,3.0,1465897715
144603,452,1.0,893870086
145720,296,4.5,1518817285
79721,165859,2.0,1589266811
71977,685,5.0,943048569
130496,45722,3.5,1682991660
127171,72641,1.0,1513490299
171905,1000,4.0,1060547650
3349,8529,4.0,1619457292
97249,64197,4.0,1327086692
108169,2687,3.5,1176577714
70200,165,2.0,847736523
19675,697,4.0,844627663
192059,1015,4.0,841024641
169345,166705,3.5,1676243629
160530,2571,0.5,1672937513
188058,5445,3.5,1416935462
106322,2203,3.5,1145384887
79009,1635,3.0,971151518
193475,7022,2.5,1217346478
75478,6645,4.0,1585087429
15241,350,3.0,1158692380
176049,7153,5.0,1127562473
6409,5816,2.0,1342322360
10775,1982,4.5,1299535999
132997,5952,4.5,1625366509
107567,52321,3.0,1527110387
136668,4474,4.0,1313954761
43094,156387,3.5,1504817455
184278,2231,4.5,1136403324
80603,6988,3.5,1115829007
135980,1089,4.0,1527992112
26116,100498,3.5,1426101338
129171,903,3.0,848827019
63885,640,1.0,851354651
68833,2420,3.0,1060302290
97982,168254,0.5,1494172824
37677,158268,5.0,1531473014
188438,103539,3.5,1585781881
5765,4848,3.5,1464390628
61624,96664,2.5,1347549861
180947,73290,5.0,1554496899
58448,198,3.0,848480601
108900,590,3.0,842881483
58275,56367,4.0,1224532702
40603,278800,3.5,1688889634
131862,1373,1.0,1206315323
98234,5669,4.0,1037170148
102201,500,2.0,1135930207
100786,122900,4.5,1464309462
152563,2384,4.0,1007956709
19216,6440,4.0,1445203966
182341,6534,3.0,1446641424
70379,3744,4.0,974871706
194445,55765,4.0,1655691652
48672,139644,4.0,1567064589
156050,69406,4.0,1502570137
123149,59369,4.0,1376834559
63987,318,4.5,1111741178
108488,53996,2.5,1627718370
136553,30707,3.5,1468569420
95996,1246,4.0,1456457259
103774,260,5.0,945126077
11250,69122,5.0,1547953091
95634,140110,3.0,1457783326
18840,1208,5.0,1501964163
191716,86835,3.5,1463025671
182082,79132,3.0,1499521918
158797,2012,3.5,1112920847
173991,7060,2.0,1131806690
49863,1858,1.0,974977632
21662,288,4.0,1112629854
19133,118256,3.0,1433713353
171043,1196,4.0,1506961196
23586,5378,3.0,1619994955
144601,102445,4.5,1396572668
132434,1608,3.0,968404401
119526,1372,2.5,1118546505
133690,60950,4.0,1454913855
19216,135569,2.5,1478356611
106092,1546,5.0,971903761
37226,118696,2.0,1676166547
172239,4720,3.0,1244036578
194673,1198,0.5,1443406648
27175,1958,3.0,930671927
37288,5418,3.0,1118201477
41500,3055,3.0,960314800
55328,1727,3.0,908059362
153172,2268,4.0,974331093
106782,1193,3.5,1541002690
72309,3107,4.0,1240581241
134688,1240,4.0,1143844125
47231,7570,4.0,1105144513
166716,551,4.0,862479741
36567,5544,3.0,1138661451
22746,202429,2.5,1585596441
102205,7445,5.0,1316346585
163591,5782,3.5,1226430478
131729,6296,2.0,1087530232
72940,1101,5.0,953821834
192649,5096,2.0,1111545377
89317,79132,4.5,1448879760
49799,944,3.0,1035866622
190129,71379,4.0,1264338873
197609,1276,4.0,939996796
11358,593,4.0,1119154684
134819,1299,4.0,1614928454
132721,81804,3.5,1501468064
160104,68237,3.5,1393368267
198387,1214,5.0,1105402446
49305,5754,1.5,1171857818
68197,7027,4.0,1072058143
189645,80166,2.5,1433851470
76568,1356,3.0,940044012
137228,4993,5.0,1043750680
72431,1387,5.0,954138589
184537,5152,2.5,1118747031
110214,1103,4.5,1506606190
95881,3148,2.0,944593456
194846,150276,3.0,1687748437
25422,474,4.0,993446512
135181,3897,4.0,1111116606
37432,47518,3.5,1626303475
21310,497,3.0,835546866
32046,95,3.0,865421393
161609,2916,5.0,1550896849
147475,3504,5.0,1487195347
23688,1183,3.0,1564402236
193331,5810,4.0,1200214595
80243,934,3.5,1103242169
93611,431,1.5,1513795715
118529,492,4.0,942703986
8346,1193,4.0,1296807437
185217,2243,4.0,984217340
100568,3148,2.0,1068159590
151784,288,4.0,1193172960
180172,283649,3.5,1676027230
29450,2011,3.5,1233251709
9827,527,4.5,1667688528
179535,106782,5.0,1483595043
131548,1199,3.5,1385198181
61585,1207,5.0,1010534394
174160,6502,3.5,1500142416
69020,2022,3.0,1605031435
55778,4709,2.5,1122773019
30713,3405,4.0,953072334
157167,132569,2.5,1432101121
93234,5219,3.5,1504571400
110194,5502,4.0,1030200518
187316,71838,2.0,1445502953
98182,611,1.0,1147124431
68719,2881,3.0,1092103930
29361,2285,2.0,1674627736
55550,1258,3.5,1554088348
8023,1552,2.5,1676895907
151278,2959,5.0,1438870891
60670,30707,2.5,1280001364
48050,68791,3.0,1500739335
180731,432,2.0,1014614327
113371,48774,4.5,1382896766
142810,3424,4.0,995749501
17943,1042,2.0,1153788123
88215,2706,4.0,1002985189
192462,1291,4.0,945026141
11424,122918,3.5,1615508675
65249,2012,4.0,1086226029
153016,1747,1.5,1219211532
183798,6503,3.5,1467906995
79987,2321,3.5,1078345474
15680,7451,4.0,1113799417
79423,2797,3.0,1368146741
133934,4025,3.5,1394269444
104544,43871,3.0,1445030785
50183,482,1.5,1152919403
16335,94799,4.0,1605307547
39835,74458,5.0,1336548390
178743,60397,4.0,1447090055
10454,2769,4.0,1001028232
8650,1258,5.0,1300834301
116085,53322,2.5,1239280286
126256,4874,3.0,1225643193
139135,1394,5.0,945497716
114664,5502,0.5,1435776324
7393,780,3.5,1309286420
165601,422,4.0,851882489
22164,78759,0.5,1291461986
119341,142509,1.5,1544233014
38021,1073,5.0,861015760
146034,253,3.0,1656357673
40456,3728,5.0,960052770
118180,45517,2.5,1359961645
118050,73017,3.5,1623790640
34072,1527,4.0,1213397144
65514,594,4.0,876228688
11643,200820,3.0,1572030552
85582,54001,4.0,1589255572
172970,2959,4.5,1163558626
194819,151,4.0,1209079274
4722,2797,3.0,1196525883
90166,6464,2.0,1520752405
92476,922,1.0,948396319
116527,166528,2.5,1688099477
179706,47099,5.0,1477190127
76269,552,4.0,831853225
38918,3044,4.0,944617386
54988,1407,4.5,1508790968
71951,150,5.0,837345957
124235,6323,5.0,1139455701
30684,2948,3.5,1147785015
131548,1304,5.0,1408467851
161845,4014,3.0,1252184126
182896,48,2.0,1490374112
141430,588,4.5,1684225500
151058,648,3.5,1276126581
103302,202103,4.5,1628440811
34267,114662,5.0,1560254259
40907,177,2.0,835304821
194914,97938,4.0,1357478794
110570,916,4.0,947437986
188625,1962,3.0,1091403554
116135,87869,3.5,1447613798
45810,353,5.0,841515661
94682,34,4.0,941573006
127162,508,4.0,848043623
85379,141,2.5,1113255998
24774,442,3.0,1208375275
96351,86833,4.0,1526454925
199412,162828,1.0,1611633886
150061,7360,3.5,1270741497
162219,2571,3.5,1469566868
140400,275245,4.0,1672184465
129370,2096,3.0,976124775
170268,3081,3.5,1226696591
89494,1834,5.0,978299624
55653,519,2.0,997479460
132168,3271,4.0,1110469571
102509,555,4.0,979940929
50430,2115,3.0,994890760
43703,55820,4.5,1664549052
152135,27878,4.0,1262136697
60355,2735,3.0,948172022
12169,380,3.5,1167461760
174312,1625,5.0,1446614937
55863,1086,4.0,1433818360
182711,50872,4.0,1527880537
173613,70286,1.5,1504322049
133337,1056,3.0,939972497
14369,318,4.5,1315849848
68949,376,5.0,884450549
148407,3039,5.0,1153167707
94417,2288,3.0,1043187030
134278,343,4.0,942976403
105850,2174,4.5,1651291578
85587,1097,3.5,1366728788
116905,1036,4.5,1289254681
15616,40826,4.0,1479434799
47382,2858,5.0,1153786977
14327,1456,4.0,1017810031
113480,202439,5.0,1602314085
157590,2948,4.5,1571768124
185636,785,4.0,949778538
69454,1089,4.5,1191311074
86315,25,3.0,938801501
130249,265,3.0,1687613665
135336,135137,3.0,1627096695
49706,910,5.0,1483317502
76984,741,5.0,914029978
39781,3219,1.0,999873505
73450,76,3.0,867380658
40131,1097,4.0,944909420
70936,2389,2.0,1213144430
142166,3020,5.0,1036036922
89668,97913,3.0,1692593939
198018,1015,4.5,1118178936
28468,8529,3.0,1598991982
10504,1197,5.0,912455380
121388,6093,5.0,1449706274
144072,551,4.0,1675046374
150225,7438,4.5,1374193258
92405,44191,5.0,1540900878
197009,3273,2.0,1362003603
110313,1201,4.0,1140475323
41020,1210,3.0,972621007
9782,1974,2.5,1564411009
171586,33794,4.0,1655628485
95027,589,4.0,1506711891
143019,201588,4.0,1584916167
22282,4896,2.5,1640643278
74491,750,3.0,1528162769
159644,72998,3.5,1446875156
135933,143033,2.5,1496616251
35876,54787,3.0,1189047303
160931,1517,4.5,1065618168
195830,1198,4.0,1225269409
179459,3060,5.0,949069641
34864,106452,4.0,1447929515
74047,1047,3.0,1000223583
149190,1688,3.0,1018034958
147600,1259,4.0,1226955021
19128,58559,4.5,1613822420
6379,53996,4.5,1183759629
29424,160,3.0,1028058914
158708,434,3.0,849054880
175325,193767,2.5,1566577478
104925,55721,5.0,1582635393
100477,4214,4.0,1013814716
186483,2450,4.0,976592483
87256,208703,3.5,1593971431
2124,1377,4.0,1037892937
172084,1732,3.0,1158678178
190038,356,5.0,1390756802
128808,364,4.0,834935714
17767,133712,3.0,1527717060
11235,558,2.0,993259608
133145,46322,3.5,1652034481
160097,71535,4.0,1602382410
34861,1210,4.0,1097981301
116688,2985,2.0,942308758
72936,2571,2.0,947110405
131202,81562,4.0,1482436086
160105,1544,2.5,1562194210
103646,33794,3.5,1552245437
41500,34314,4.0,1245788860
178281,593,4.0,994639433
134867,79224,3.5,1650787807
191293,924,5.0,849990639
199434,1265,4.5,1620499511
82445,163056,4.5,1660145170
8521,8641,4.0,1455544863
176629,68954,5.0,1362799559
78719,6996,0.5,1070918291
90579,1711,2.0,1047420374
8148,91500,3.0,1581844709
114279,76077,3.5,1582063951
38631,257281,3.5,1662045476
103776,6934,3.5,1190483796
118491,2424,3.0,1425618217
48568,2321,3.0,1334003742
78206,1639,4.0,933596342
121695,249,3.0,833377670
123217,3698,4.0,1271877396
168422,3148,3.5,1192011427
102185,97913,4.0,1467573550
128606,2371,2.0,978453035
95411,6333,4.5,1588308177
8627,1264,4.0,1007571310
17939,4901,4.0,1111193678
182072,1291,4.5,1124942271
169680,3368,4.0,1587101497
37259,1663,3.5,1111553169
145510,546,1.0,966781388
131008,54503,5.0,1544984981
158238,102903,3.5,1568991156
151253,51086,3.5,1560683738
115183,2959,5.0,1605554432
185490,318,5.0,1250274321
90467,3698,4.0,1562279482
96395,1291,3.5,1440096019
190086,79132,5.0,1496605691
181646,7438,3.5,1111539212
103806,59315,4.0,1530459823
120229,6934,1.5,1476885049
179018,940,4.0,1337225148
142769,6374,2.5,1107225368
5288,139385,4.0,1645829814
160968,1805,4.0,1022066123
52909,1288,3.5,1272044977
144670,3996,4.5,1567640876
156586,4218,3.0,1046630306
169672,552,3.0,1111477681
146215,6951,0.5,1155007613
14834,1097,4.0,1062892089
82629,1892,3.0,952734875
26957,3504,5.0,965174604
123134,135143,4.5,1488119021
28,60072,2.5,1489548293
11950,2804,5.0,1062259698
176466,166534,2.5,1513191142
144758,205072,2.5,1622368192
133623,3273,3.0,1458257218
37845,1952,4.0,1419208665
52654,2018,3.0,1030210569
185451,1246,4.5,1554024643
50875,44788,5.0,1595736742
37855,3408,4.0,1200517637
116622,171763,4.0,1601609848
78248,31804,5.0,1471537264
29565,51540,4.5,1382516141
142750,48780,3.5,1500060803
64849,2165,4.0,938804211
73168,500,2.0,844647571
64010,27822,1.5,1326217187
46521,40278,3.0,1296222548
183510,1261,5.0,1206542358
81162,1010,1.5,1153080216
8588,3127,3.0,1469076401
149862,903,3.0,1307470329
143501,278446,3.5,1671491746
22567,318,4.5,1420903675
138463,4011,5.0,1356651046
5012,74458,5.0,1446704606
73305,50,4.5,1538760560
15875,8117,3.5,1470836265
13536,189713,3.5,1541344411
90276,40870,4.0,1439798413
110457,2628,4.0,965010566
128851,108983,5.0,1446248285
110452,1747,1.0,945891418
105301,44937,4.0,1202817898
156318,104211,4.0,1576852182
33946,3916,3.5,1118169003
163971,750,4.5,1619107024
90694,593,5.0,1024944742
200091,2948,4.0,956592517
151751,27706,3.0,1463176601
42482,1967,1.0,1269515563
127825,3798,3.0,974710771
177137,3578,4.0,1210534175
38448,53000,3.0,1506411229
118609,52952,3.0,1485118482
71327,810,2.5,1111482627
148593,908,4.5,1427729857
17999,1193,4.5,1091058330
75437,242906,3.0,1692984903
101216,593,4.5,1210556268
100213,2805,3.0,942049499
103983,55908,4.5,1434569838
69659,98467,1.0,1590003343
12586,2985,2.5,1496160225
66108,1213,4.0,1447072509
91699,44195,4.5,1187981754
101304,2329,4.5,1225279305
200905,3977,3.0,1000811604
92616,116951,3.0,1656791615
50242,5034,3.5,1055178990
139532,122914,5.0,1568886957
147257,1961,3.5,1280533526
179467,110,5.0,1026776329
104192,10,4.0,1242413965
72495,2846,4.0,939719106
79983,377,3.0,1226163899
118003,49530,3.5,1397499123
110918,357,3.0,841511928
155429,6936,2.0,1586895125
180322,36527,3.5,1153789735
38123,6711,4.0,1110475710
64128,50,4.5,1108445286
171795,6220,2.5,1241747578
149500,91500,4.0,1336511997
166866,2455,0.5,1348986336
141666,2116,5.0,1346536043
84250,193944,4.5,1661668710
47574,2194,4.0,1019685045
40039,594,3.0,851458771
76099,73,2.0,1047165001
142317,1884,5.0,974758327
105850,5810,3.0,1674523050
120810,113741,4.0,1690666163
165929,733,3.0,1487457685
102089,81591,2.0,1588487744
32578,296,4.5,1472331864
180394,260,4.5,1611698649
57236,377,3.0,1108283752
199898,778,4.0,1342468458
195456,1077,5.0,930407023
88905,3793,4.0,1111399727
178113,3578,5.0,1549767591
33866,2791,4.0,1628029400
33403,288,4.0,843463066
182480,680,4.0,1663942925
125738,69844,3.0,1600074559
194309,1544,4.0,944933501
19473,4956,2.5,1092006134
101130,786,4.0,945310131
199004,122914,3.0,1570476397
135396,1230,5.0,987003437
47682,485,3.0,835927790
55946,48,3.0,1074359535
132311,2858,4.0,1527858082
40140,3175,3.5,1127533015
5580,339,5.0,839280506
166173,2941,5.0,988525831
20788,3793,5.0,1108396084
13191,32,4.0,880288655
15294,112552,5.0,1474850420
125909,1674,4.5,1078883823
52881,68157,3.5,1681175604
4344,379,2.5,1352768115
124280,109487,5.0,1631204887
105549,6863,5.0,1100459209
21499,2019,4.5,1181231486
176975,1073,5.0,866386940
138104,541,5.0,913063040
134142,3505,3.0,965531476
165403,56775,4.0,1557370283
124387,135569,4.5,1615671079
6863,5378,3.0,1429686274
167667,44191,3.5,1299476660
136254,62,5.0,866837493
83088,166534,4.0,1590802425
143452,4085,2.5,1540144927
45364,501,5.0,855006063
126895,3996,4.0,1037674830
178750,55805,3.0,1210200755
